2018-12-05 00:11:37.565737,20.11 C,1022.35 hPA,56.04 %RH
2018-12-05 00:11:38.605966,20.11 C,1022.37 hPA,56.06 %RH
2018-12-05 00:11:39.646247,20.12 C,1022.35 hPA,56.06 %RH
2018-12-05 00:11:40.687185,20.13 C,1022.37 hPA,56.07 %RH
2018-12-05 00:11:41.727984,20.14 C,1022.35 hPA,56.08 %RH
2018-12-05 00:11:42.769343,20.15 C,1022.39 hPA,56.07 %RH
2018-12-05 00:11:43.812407,20.16 C,1022.37 hPA,56.06 %RH
2018-12-05 00:11:44.852738,20.17 C,1022.38 hPA,56.05 %RH
2018-12-05 00:11:45.892802,20.18 C,1022.36 hPA,56.03 %RH
2018-12-05 00:11:46.934678,20.19 C,1022.38 hPA,56.06 %RH
2018-12-05 00:11:47.974113,20.20 C,1022.36 hPA,56.09 %RH
2018-12-05 00:11:49.018243,20.21 C,1022.38 hPA,56.13 %RH
2018-12-05 00:11:50.059140,20.22 C,1022.36 hPA,56.16 %RH
2018-12-05 00:11:51.102704,20.23 C,1022.37 hPA,56.18 %RH
2018-12-05 00:11:52.142859,20.24 C,1022.36 hPA,56.22 %RH
2018-12-05 00:11:53.183556,20.25 C,1022.37 hPA,56.22 %RH
2018-12-05 00:11:54.226115,20.26 C,1022.35 hPA,56.23 %RH
2018-12-05 00:11:55.266585,20.27 C,1022.37 hPA,56.23 %RH
2018-12-05 00:11:56.306447,20.27 C,1022.35 hPA,56.23 %RH
2018-12-05 00:11:57.346947,20.28 C,1022.34 hPA,56.23 %RH
2018-12-05 00:11:58.386887,20.29 C,1022.38 hPA,56.20 %RH
2018-12-05 00:11:59.430274,20.30 C,1022.37 hPA,56.19 %RH
2018-12-05 00:12:00.470194,20.31 C,1022.38 hPA,56.17 %RH
2018-12-05 00:12:01.514355,20.32 C,1022.36 hPA,56.17 %RH
2018-12-05 00:12:02.555722,20.33 C,1022.37 hPA,56.14 %RH
2018-12-05 00:12:03.596382,20.33 C,1022.36 hPA,56.16 %RH
2018-12-05 00:12:04.637659,20.34 C,1022.34 hPA,56.14 %RH
2018-12-05 00:12:05.677816,20.35 C,1022.36 hPA,56.12 %RH
2018-12-05 00:12:06.721987,20.35 C,1022.35 hPA,56.13 %RH
2018-12-05 00:12:07.762349,20.36 C,1022.35 hPA,56.11 %RH
2018-12-05 00:12:08.802597,20.37 C,1022.36 hPA,56.09 %RH
2018-12-05 00:12:09.845849,20.38 C,1022.35 hPA,56.07 %RH
2018-12-05 00:12:10.886892,20.38 C,1022.37 hPA,56.05 %RH
2018-12-05 00:12:11.942052,20.39 C,1022.35 hPA,56.02 %RH
2018-12-05 00:12:12.983838,20.40 C,1022.34 hPA,56.00 %RH
2018-12-05 00:12:14.024792,20.41 C,1022.35 hPA,56.00 %RH
2018-12-05 00:12:15.069668,20.41 C,1022.34 hPA,55.98 %RH
2018-12-05 00:12:16.113823,20.41 C,1022.34 hPA,55.99 %RH
2018-12-05 00:12:17.154208,20.42 C,1022.39 hPA,56.00 %RH
2018-12-05 00:12:18.194807,20.43 C,1022.37 hPA,56.03 %RH
2018-12-05 00:12:19.235125,20.43 C,1022.36 hPA,56.03 %RH
2018-12-05 00:12:20.278262,20.44 C,1022.38 hPA,56.06 %RH
2018-12-05 00:12:21.322189,20.45 C,1022.38 hPA,56.11 %RH
2018-12-05 00:12:22.363679,20.45 C,1022.36 hPA,56.14 %RH
2018-12-05 00:12:23.404043,20.46 C,1022.38 hPA,56.19 %RH
2018-12-05 00:12:24.444561,20.47 C,1022.38 hPA,56.23 %RH
2018-12-05 00:12:25.488072,20.48 C,1022.36 hPA,56.26 %RH
2018-12-05 00:12:26.528122,20.48 C,1022.38 hPA,56.29 %RH
2018-12-05 00:12:27.567963,20.49 C,1022.37 hPA,56.29 %RH
2018-12-05 00:12:28.608547,20.50 C,1022.39 hPA,56.31 %RH
2018-12-05 00:12:29.648769,20.50 C,1022.38 hPA,56.34 %RH
2018-12-05 00:12:30.688998,20.51 C,1022.37 hPA,56.34 %RH
2018-12-05 00:12:31.733540,20.52 C,1022.39 hPA,56.36 %RH
2018-12-05 00:12:32.773429,20.53 C,1022.37 hPA,56.36 %RH
2018-12-05 00:12:33.813531,20.54 C,1022.38 hPA,56.37 %RH
2018-12-05 00:12:34.853655,20.55 C,1022.36 hPA,56.37 %RH
2018-12-05 00:12:35.899230,20.56 C,1022.39 hPA,56.35 %RH
2018-12-05 00:12:36.939099,20.57 C,1022.37 hPA,56.35 %RH
2018-12-05 00:12:37.978932,20.58 C,1022.39 hPA,56.34 %RH
2018-12-05 00:12:39.019137,20.59 C,1022.40 hPA,56.35 %RH
2018-12-05 00:12:40.059038,20.60 C,1022.38 hPA,56.32 %RH
2018-12-05 00:12:41.101922,20.61 C,1022.38 hPA,56.30 %RH
2018-12-05 00:12:42.142232,20.62 C,1022.38 hPA,56.27 %RH
2018-12-05 00:12:43.182484,20.63 C,1022.37 hPA,56.24 %RH
2018-12-05 00:12:44.222962,20.64 C,1022.38 hPA,56.20 %RH
2018-12-05 00:12:45.262851,20.64 C,1022.37 hPA,56.17 %RH
2018-12-05 00:12:46.306624,20.65 C,1022.38 hPA,56.13 %RH
2018-12-05 00:12:47.347438,20.66 C,1022.37 hPA,56.11 %RH
2018-12-05 00:12:48.388273,20.67 C,1022.37 hPA,56.09 %RH
2018-12-05 00:12:49.428002,20.68 C,1022.36 hPA,56.08 %RH
2018-12-05 00:12:50.467924,20.68 C,1022.35 hPA,56.07 %RH
2018-12-05 00:12:51.512244,20.69 C,1022.39 hPA,56.08 %RH
2018-12-05 00:12:52.552740,20.70 C,1022.37 hPA,56.07 %RH
2018-12-05 00:12:53.592838,20.71 C,1022.39 hPA,56.07 %RH
2018-12-05 00:12:54.634111,20.71 C,1022.38 hPA,56.06 %RH
2018-12-05 00:12:55.674305,20.72 C,1022.38 hPA,56.06 %RH
2018-12-05 00:12:56.714367,20.72 C,1022.37 hPA,56.05 %RH
2018-12-05 00:12:57.754807,20.73 C,1022.38 hPA,56.04 %RH
2018-12-05 00:12:58.795037,20.74 C,1022.37 hPA,56.03 %RH
2018-12-05 00:12:59.835438,20.75 C,1022.38 hPA,56.03 %RH
2018-12-05 00:13:00.875649,20.75 C,1022.37 hPA,56.02 %RH
2018-12-05 00:13:01.918357,20.76 C,1022.35 hPA,56.01 %RH
2018-12-05 00:13:02.959263,20.77 C,1022.36 hPA,56.01 %RH
2018-12-05 00:13:03.998994,20.78 C,1022.34 hPA,55.98 %RH
2018-12-05 00:13:05.039294,20.79 C,1022.36 hPA,55.98 %RH
2018-12-05 00:13:06.079538,20.80 C,1022.37 hPA,55.95 %RH
2018-12-05 00:13:07.123025,20.81 C,1022.35 hPA,55.91 %RH
2018-12-05 00:13:08.162829,20.82 C,1022.33 hPA,55.88 %RH
2018-12-05 00:13:09.203024,20.83 C,1022.35 hPA,55.86 %RH
2018-12-05 00:13:10.243623,20.84 C,1022.33 hPA,55.85 %RH
2018-12-05 00:13:11.284256,20.85 C,1022.37 hPA,55.83 %RH
2018-12-05 00:13:12.327874,20.86 C,1022.36 hPA,55.83 %RH
2018-12-05 00:13:13.368012,20.86 C,1022.37 hPA,55.80 %RH
2018-12-05 00:13:14.407960,20.87 C,1022.35 hPA,55.78 %RH
2018-12-05 00:13:15.449134,20.87 C,1022.34 hPA,55.76 %RH
2018-12-05 00:13:16.489313,20.88 C,1022.36 hPA,55.75 %RH
2018-12-05 00:13:17.533406,20.88 C,1022.36 hPA,55.72 %RH
2018-12-05 00:13:18.576964,20.88 C,1022.34 hPA,55.71 %RH
2018-12-05 00:13:19.616717,20.87 C,1022.34 hPA,55.73 %RH
2018-12-05 00:13:20.656455,20.88 C,1022.34 hPA,55.79 %RH
2018-12-05 00:13:21.696726,20.88 C,1022.35 hPA,55.83 %RH
2018-12-05 00:13:22.745580,20.89 C,1022.35 hPA,55.86 %RH
2018-12-05 00:13:23.786067,20.89 C,1022.33 hPA,55.88 %RH
2018-12-05 00:13:24.826366,20.90 C,1022.35 hPA,55.90 %RH
2018-12-05 00:13:25.867079,20.91 C,1022.34 hPA,55.90 %RH
2018-12-05 00:13:26.908814,20.92 C,1022.35 hPA,55.86 %RH
2018-12-05 00:13:27.954389,20.93 C,1022.33 hPA,55.83 %RH
2018-12-05 00:13:28.995637,20.94 C,1022.35 hPA,55.73 %RH
2018-12-05 00:13:30.036530,20.95 C,1022.33 hPA,55.63 %RH
2018-12-05 00:13:31.076537,20.96 C,1022.34 hPA,55.49 %RH
2018-12-05 00:13:32.116836,20.97 C,1022.32 hPA,55.34 %RH
2018-12-05 00:13:33.162657,20.97 C,1022.38 hPA,55.22 %RH
2018-12-05 00:13:34.202682,20.98 C,1022.37 hPA,55.09 %RH
2018-12-05 00:13:35.245655,20.98 C,1022.36 hPA,55.00 %RH
2018-12-05 00:13:36.285940,20.98 C,1022.35 hPA,54.92 %RH
2018-12-05 00:13:37.325859,20.99 C,1022.34 hPA,54.82 %RH
2018-12-05 00:13:38.368698,20.99 C,1022.34 hPA,54.75 %RH
2018-12-05 00:13:39.409066,21.00 C,1022.35 hPA,54.69 %RH
2018-12-05 00:13:40.450467,21.00 C,1022.34 hPA,54.62 %RH
2018-12-05 00:13:41.490129,21.00 C,1022.33 hPA,54.55 %RH
2018-12-05 00:13:42.532506,21.01 C,1022.34 hPA,54.50 %RH
2018-12-05 00:13:43.580433,21.01 C,1022.35 hPA,54.44 %RH
2018-12-05 00:13:44.620783,21.02 C,1022.34 hPA,54.41 %RH
2018-12-05 00:13:45.666703,21.02 C,1022.33 hPA,54.38 %RH
2018-12-05 00:13:46.707109,21.03 C,1022.32 hPA,54.34 %RH
2018-12-05 00:13:47.747279,21.04 C,1022.34 hPA,54.31 %RH
2018-12-05 00:13:48.792515,21.04 C,1022.32 hPA,54.30 %RH
2018-12-05 00:13:49.833163,21.04 C,1022.32 hPA,54.30 %RH
2018-12-05 00:13:50.874306,21.05 C,1022.32 hPA,54.30 %RH
2018-12-05 00:13:51.914808,21.05 C,1022.32 hPA,54.34 %RH
2018-12-05 00:13:52.954688,21.05 C,1022.32 hPA,54.41 %RH
2018-12-05 00:13:54.001684,21.05 C,1022.34 hPA,54.46 %RH
2018-12-05 00:13:55.046160,21.06 C,1022.33 hPA,54.52 %RH
2018-12-05 00:13:56.086515,21.06 C,1022.32 hPA,54.57 %RH
2018-12-05 00:13:57.126795,21.06 C,1022.31 hPA,54.62 %RH
2018-12-05 00:13:58.167173,21.07 C,1022.32 hPA,54.65 %RH
2018-12-05 00:13:59.210418,21.08 C,1022.31 hPA,54.66 %RH
2018-12-05 00:14:00.250641,21.09 C,1022.30 hPA,54.66 %RH
2018-12-05 00:14:01.290501,21.09 C,1022.31 hPA,54.69 %RH
2018-12-05 00:14:02.330381,21.10 C,1022.32 hPA,54.69 %RH
2018-12-05 00:14:03.370978,21.10 C,1022.31 hPA,54.69 %RH
2018-12-05 00:14:04.414649,21.11 C,1022.36 hPA,54.72 %RH
2018-12-05 00:14:05.459139,21.11 C,1022.35 hPA,54.74 %RH
2018-12-05 00:14:06.502112,21.12 C,1022.33 hPA,54.77 %RH
2018-12-05 00:14:07.543470,21.13 C,1022.34 hPA,54.75 %RH
2018-12-05 00:14:08.585614,21.14 C,1022.32 hPA,54.76 %RH
2018-12-05 00:14:09.625896,21.14 C,1022.30 hPA,54.76 %RH
2018-12-05 00:14:10.666511,21.15 C,1022.32 hPA,54.76 %RH
2018-12-05 00:14:11.706421,21.16 C,1022.29 hPA,54.76 %RH
2018-12-05 00:14:12.746602,21.17 C,1022.31 hPA,54.76 %RH
2018-12-05 00:14:13.788045,21.18 C,1022.29 hPA,54.75 %RH
2018-12-05 00:14:14.834320,21.19 C,1022.30 hPA,54.77 %RH
2018-12-05 00:14:15.874393,21.20 C,1022.28 hPA,54.75 %RH
2018-12-05 00:14:16.914659,21.21 C,1022.29 hPA,54.77 %RH
2018-12-05 00:14:17.956002,21.23 C,1022.29 hPA,54.81 %RH
2018-12-05 00:14:18.996352,21.23 C,1022.27 hPA,54.82 %RH
2018-12-05 00:14:20.039472,21.24 C,1022.30 hPA,54.84 %RH
2018-12-05 00:14:21.082518,21.26 C,1022.29 hPA,54.88 %RH
2018-12-05 00:14:22.122682,21.27 C,1022.29 hPA,54.89 %RH
2018-12-05 00:14:23.163323,21.28 C,1022.28 hPA,54.91 %RH
2018-12-05 00:14:24.203071,21.29 C,1022.29 hPA,54.91 %RH
2018-12-05 00:14:25.248263,21.30 C,1022.28 hPA,54.93 %RH
2018-12-05 00:14:26.288410,21.31 C,1022.29 hPA,54.93 %RH
2018-12-05 00:14:27.332324,21.32 C,1022.28 hPA,54.96 %RH
2018-12-05 00:14:28.372533,21.33 C,1022.29 hPA,54.96 %RH
2018-12-05 00:14:29.414688,21.34 C,1022.30 hPA,54.96 %RH
2018-12-05 00:14:30.460186,21.35 C,1022.29 hPA,54.96 %RH
2018-12-05 00:14:31.500783,21.36 C,1022.30 hPA,54.94 %RH
2018-12-05 00:14:32.542488,21.38 C,1022.28 hPA,54.91 %RH
2018-12-05 00:14:33.584514,21.39 C,1022.32 hPA,54.89 %RH
2018-12-05 00:14:34.624653,21.40 C,1022.31 hPA,54.88 %RH
2018-12-05 00:14:35.664758,21.41 C,1022.31 hPA,54.85 %RH
2018-12-05 00:14:36.705317,21.42 C,1022.32 hPA,54.82 %RH
2018-12-05 00:14:37.746569,21.42 C,1022.29 hPA,54.80 %RH
2018-12-05 00:14:38.788228,21.43 C,1022.27 hPA,54.74 %RH
2018-12-05 00:14:39.829556,21.44 C,1022.29 hPA,54.74 %RH
2018-12-05 00:14:40.872005,21.45 C,1022.27 hPA,54.71 %RH
2018-12-05 00:14:41.913224,21.46 C,1022.28 hPA,54.65 %RH
2018-12-05 00:14:42.955840,21.47 C,1022.27 hPA,54.63 %RH
2018-12-05 00:14:43.996164,21.47 C,1022.29 hPA,54.62 %RH
2018-12-05 00:14:45.036432,21.48 C,1022.29 hPA,54.65 %RH
2018-12-05 00:14:46.081051,21.49 C,1022.27 hPA,54.68 %RH
2018-12-05 00:14:47.122211,21.49 C,1022.25 hPA,54.72 %RH
2018-12-05 00:14:48.162484,21.50 C,1022.28 hPA,54.77 %RH
2018-12-05 00:14:49.202711,21.51 C,1022.27 hPA,54.80 %RH
2018-12-05 00:14:50.243123,21.51 C,1022.26 hPA,54.83 %RH
2018-12-05 00:14:51.290316,21.52 C,1022.28 hPA,54.86 %RH
2018-12-05 00:14:52.330111,21.53 C,1022.26 hPA,54.88 %RH
2018-12-05 00:14:53.375349,21.53 C,1022.30 hPA,54.90 %RH
2018-12-05 00:14:54.415392,21.54 C,1022.28 hPA,54.91 %RH
2018-12-05 00:14:55.455594,21.55 C,1022.30 hPA,54.94 %RH
2018-12-05 00:14:56.500877,21.56 C,1022.29 hPA,54.93 %RH
2018-12-05 00:14:57.541739,21.57 C,1022.27 hPA,54.93 %RH
2018-12-05 00:14:58.585564,21.57 C,1022.29 hPA,54.94 %RH
2018-12-05 00:14:59.625391,21.58 C,1022.28 hPA,54.94 %RH
2018-12-05 00:15:00.667313,21.58 C,1022.28 hPA,54.96 %RH
2018-12-05 00:15:01.708491,21.59 C,1022.27 hPA,54.96 %RH
2018-12-05 00:15:02.753375,21.59 C,1022.28 hPA,54.98 %RH
2018-12-05 00:15:03.800818,21.60 C,1022.25 hPA,54.97 %RH
2018-12-05 00:15:04.848827,21.61 C,1022.27 hPA,54.96 %RH
2018-12-05 00:15:05.901683,21.62 C,1022.25 hPA,54.97 %RH
2018-12-05 00:15:06.947978,21.62 C,1022.23 hPA,54.96 %RH
2018-12-05 00:15:07.988081,21.63 C,1022.25 hPA,54.96 %RH
2018-12-05 00:15:09.028462,21.64 C,1022.24 hPA,54.95 %RH
2018-12-05 00:15:10.069333,21.64 C,1022.23 hPA,54.95 %RH
2018-12-05 00:15:11.109561,21.65 C,1022.25 hPA,54.95 %RH
2018-12-05 00:15:12.153135,21.66 C,1022.24 hPA,54.95 %RH
2018-12-05 00:15:13.193282,21.66 C,1022.23 hPA,54.95 %RH
2018-12-05 00:15:14.233582,21.67 C,1022.28 hPA,54.94 %RH
2018-12-05 00:15:15.274759,21.67 C,1022.27 hPA,54.94 %RH
2018-12-05 00:15:16.314831,21.68 C,1022.25 hPA,54.93 %RH
2018-12-05 00:15:17.360607,21.69 C,1022.27 hPA,54.91 %RH
2018-12-05 00:15:18.404271,21.69 C,1022.25 hPA,54.91 %RH
2018-12-05 00:15:19.447136,21.70 C,1022.24 hPA,54.92 %RH
2018-12-05 00:15:20.487201,21.71 C,1022.26 hPA,54.90 %RH
2018-12-05 00:15:21.527906,21.71 C,1022.26 hPA,54.88 %RH
2018-12-05 00:15:22.568567,21.72 C,1022.25 hPA,54.88 %RH
2018-12-05 00:15:23.612745,21.73 C,1022.26 hPA,54.86 %RH
2018-12-05 00:15:24.652496,21.73 C,1022.24 hPA,54.85 %RH
2018-12-05 00:15:25.691874,21.74 C,1022.24 hPA,54.83 %RH
2018-12-05 00:15:26.732383,21.75 C,1022.26 hPA,54.81 %RH
2018-12-05 00:15:27.775039,21.75 C,1022.25 hPA,54.80 %RH
2018-12-05 00:15:28.818970,21.76 C,1022.27 hPA,54.78 %RH
2018-12-05 00:15:29.858998,21.77 C,1022.26 hPA,54.74 %RH
2018-12-05 00:15:30.899319,21.77 C,1022.25 hPA,54.72 %RH
2018-12-05 00:15:31.939503,21.78 C,1022.26 hPA,54.71 %RH
2018-12-05 00:15:32.983272,21.79 C,1022.24 hPA,54.68 %RH
2018-12-05 00:15:34.023338,21.79 C,1022.24 hPA,54.66 %RH
2018-12-05 00:15:35.066845,21.80 C,1022.23 hPA,54.65 %RH
2018-12-05 00:15:36.107299,21.80 C,1022.28 hPA,54.63 %RH
2018-12-05 00:15:37.147653,21.81 C,1022.26 hPA,54.62 %RH
2018-12-05 00:15:38.191842,21.82 C,1022.25 hPA,54.59 %RH
2018-12-05 00:15:39.233806,21.82 C,1022.27 hPA,54.57 %RH
2018-12-05 00:15:40.273746,21.83 C,1022.26 hPA,54.57 %RH
2018-12-05 00:15:41.313912,21.83 C,1022.25 hPA,54.55 %RH
2018-12-05 00:15:42.355261,21.84 C,1022.25 hPA,54.53 %RH
2018-12-05 00:15:43.404032,21.84 C,1022.26 hPA,54.52 %RH
2018-12-05 00:15:44.447928,21.85 C,1022.25 hPA,54.51 %RH
2018-12-05 00:15:45.488332,21.86 C,1022.24 hPA,54.51 %RH
2018-12-05 00:15:46.528588,21.86 C,1022.25 hPA,54.48 %RH
2018-12-05 00:15:47.569149,21.87 C,1022.24 hPA,54.47 %RH
2018-12-05 00:15:48.609506,21.88 C,1022.26 hPA,54.45 %RH
2018-12-05 00:15:49.653813,21.88 C,1022.24 hPA,54.44 %RH
2018-12-05 00:15:50.693713,21.89 C,1022.23 hPA,54.42 %RH
2018-12-05 00:15:51.734055,21.90 C,1022.25 hPA,54.41 %RH
2018-12-05 00:15:52.775126,21.90 C,1022.25 hPA,54.40 %RH
2018-12-05 00:15:53.818040,21.90 C,1022.25 hPA,54.38 %RH
2018-12-05 00:15:54.858580,21.91 C,1022.23 hPA,54.36 %RH
2018-12-05 00:15:55.904765,21.92 C,1022.25 hPA,54.35 %RH
2018-12-05 00:15:56.944672,21.92 C,1022.24 hPA,54.33 %RH
2018-12-05 00:15:57.984760,21.93 C,1022.23 hPA,54.29 %RH
2018-12-05 00:15:59.028163,21.94 C,1022.27 hPA,54.27 %RH
2018-12-05 00:16:00.069084,21.94 C,1022.26 hPA,54.23 %RH
2018-12-05 00:16:01.109197,21.95 C,1022.25 hPA,54.21 %RH
2018-12-05 00:16:02.149626,21.96 C,1022.27 hPA,54.18 %RH
2018-12-05 00:16:03.189940,21.97 C,1022.26 hPA,54.15 %RH
2018-12-05 00:16:04.232820,21.97 C,1022.24 hPA,54.12 %RH
2018-12-05 00:16:05.272969,21.98 C,1022.27 hPA,54.11 %RH
2018-12-05 00:16:06.313051,21.98 C,1022.26 hPA,54.08 %RH
2018-12-05 00:16:07.353336,21.99 C,1022.25 hPA,54.07 %RH
2018-12-05 00:16:08.394438,21.99 C,1022.24 hPA,54.05 %RH
2018-12-05 00:16:09.439137,21.99 C,1022.26 hPA,54.05 %RH
2018-12-05 00:16:10.485611,22.00 C,1022.25 hPA,54.04 %RH
2018-12-05 00:16:11.525613,22.00 C,1022.24 hPA,54.03 %RH
2018-12-05 00:16:12.566358,22.01 C,1022.24 hPA,53.97 %RH
2018-12-05 00:16:13.606136,22.01 C,1022.25 hPA,53.99 %RH
2018-12-05 00:16:14.646113,22.02 C,1022.24 hPA,53.96 %RH
2018-12-05 00:16:15.690025,22.02 C,1022.24 hPA,53.95 %RH
2018-12-05 00:16:16.730135,22.02 C,1022.23 hPA,53.94 %RH
2018-12-05 00:16:17.770300,22.03 C,1022.22 hPA,53.94 %RH
2018-12-05 00:16:18.811180,22.03 C,1022.25 hPA,53.95 %RH
2018-12-05 00:16:19.851799,22.04 C,1022.25 hPA,53.97 %RH
2018-12-05 00:16:20.896206,22.04 C,1022.25 hPA,53.95 %RH
2018-12-05 00:16:21.936202,22.04 C,1022.24 hPA,53.95 %RH
2018-12-05 00:16:22.976461,22.05 C,1022.24 hPA,53.95 %RH
2018-12-05 00:16:24.017298,22.05 C,1022.25 hPA,53.94 %RH
2018-12-05 00:16:25.061989,22.05 C,1022.24 hPA,53.94 %RH
2018-12-05 00:16:26.105967,22.06 C,1022.24 hPA,53.97 %RH
2018-12-05 00:16:27.146655,22.06 C,1022.23 hPA,53.95 %RH
2018-12-05 00:16:28.186866,22.06 C,1022.22 hPA,53.95 %RH
2018-12-05 00:16:29.227081,22.06 C,1022.22 hPA,53.95 %RH
2018-12-05 00:16:30.270032,22.07 C,1022.27 hPA,53.95 %RH
2018-12-05 00:16:31.310205,22.07 C,1022.27 hPA,53.94 %RH
2018-12-05 00:16:32.355087,22.08 C,1022.26 hPA,53.94 %RH
2018-12-05 00:16:33.395277,22.08 C,1022.26 hPA,53.94 %RH
2018-12-05 00:16:34.435373,22.08 C,1022.26 hPA,53.93 %RH
2018-12-05 00:16:35.478932,22.09 C,1022.25 hPA,53.90 %RH
2018-12-05 00:16:36.523484,22.09 C,1022.24 hPA,53.89 %RH
2018-12-05 00:16:37.563446,22.09 C,1022.27 hPA,53.88 %RH
2018-12-05 00:16:38.603957,22.09 C,1022.26 hPA,53.88 %RH
2018-12-05 00:16:39.644072,22.09 C,1022.25 hPA,53.88 %RH
2018-12-05 00:16:40.683904,22.09 C,1022.24 hPA,53.87 %RH
2018-12-05 00:16:41.727437,22.10 C,1022.23 hPA,53.88 %RH
2018-12-05 00:16:42.767325,22.10 C,1022.21 hPA,53.87 %RH
2018-12-05 00:16:43.807638,22.11 C,1022.24 hPA,53.86 %RH
2018-12-05 00:16:44.848029,22.11 C,1022.23 hPA,53.87 %RH
2018-12-05 00:16:45.888364,22.11 C,1022.23 hPA,53.86 %RH
2018-12-05 00:16:46.930526,22.12 C,1022.23 hPA,53.85 %RH
2018-12-05 00:16:47.970466,22.12 C,1022.23 hPA,53.85 %RH
2018-12-05 00:16:49.011014,22.12 C,1022.23 hPA,53.85 %RH
2018-12-05 00:16:50.051737,22.12 C,1022.23 hPA,53.85 %RH
2018-12-05 00:16:51.095792,22.12 C,1022.23 hPA,53.84 %RH
2018-12-05 00:16:52.139767,22.12 C,1022.23 hPA,53.83 %RH
2018-12-05 00:16:53.180020,22.12 C,1022.22 hPA,53.83 %RH
2018-12-05 00:16:54.227256,22.12 C,1022.22 hPA,53.83 %RH
2018-12-05 00:16:55.267057,22.12 C,1022.22 hPA,53.81 %RH
2018-12-05 00:16:56.309956,22.12 C,1022.22 hPA,53.81 %RH
2018-12-05 00:16:57.352634,22.13 C,1022.25 hPA,53.81 %RH
2018-12-05 00:16:58.393008,22.13 C,1022.26 hPA,53.81 %RH
2018-12-05 00:16:59.433500,22.13 C,1022.26 hPA,53.81 %RH
2018-12-05 00:17:00.476389,22.13 C,1022.26 hPA,53.83 %RH
2018-12-05 00:17:01.522768,22.13 C,1022.26 hPA,53.81 %RH
2018-12-05 00:17:02.562637,22.13 C,1022.25 hPA,53.81 %RH
2018-12-05 00:17:03.603583,22.13 C,1022.25 hPA,53.81 %RH
2018-12-05 00:17:04.643794,22.13 C,1022.25 hPA,53.79 %RH
2018-12-05 00:17:05.683992,22.13 C,1022.25 hPA,53.79 %RH
